Kind,Name,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgCyclomaticStrictModified,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountClassBase,CountClassCoupled,CountClassCoupledModified,CountClassDerived,CountDeclClass,CountDeclClassMethod,CountDeclClassVariable,CountDeclExecutableUnit,CountDeclFile,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclInstanceVariablePrivate,CountDeclInstanceVariableProtected,CountDeclInstanceVariablePublic,CountDeclMethod,CountDeclMethodAll,CountDeclMethodDefault,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountDeclMethodStrictPrivate,CountDeclMethodStrictPublished,CountDeclModule,CountDeclProperty,CountDeclSubprogram,CountInput,CountLine,CountLine_Html,CountLine_Javascript,CountLine_Php,CountLineBlank,CountLineBlank_Html,CountLineBlank_Javascript,CountLineBlank_Php,CountLineCode,CountLineCode_Javascript,CountLineCode_Php,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountLineComment_Html,CountLineComment_Javascript,CountLineComment_Php,CountLineInactive,CountOutput,CountPath,CountPathLog,CountSemicolon,CountStmt,CountStmtDecl,CountStmtDecl_Javascript,CountStmtDecl_Php,CountStmtExe,CountStmtExe_Javascript,CountStmtExe_Php,Cyclomatic,CyclomaticModified,CyclomaticStrict,CyclomaticStrictModified,Essential,Knots,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxCyclomaticStrictModified,MaxEssential,MaxEssentialKnots,MaxInheritanceTree,MaxNesting,MinEssentialKnots,PercentLackOfCohesion,PercentLackOfCohesionModified,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumCyclomaticStrictModified,SumEssential
Public Abstract Method,"org.apache.hadoop.yarn.api.records.QueueStatistics.setAvailableVCores",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,7,,,,0,,,,1,,,1,0,6,,,,,0,0,0,1,1,1,,,0,,,0,0,0,0,0,0,,,,,,0,,0,0,,,6,0,0,0,0,0
Public Abstract Method,"org.apache.hadoop.yarn.api.records.QueueStatistics.setNumActiveUsers",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,7,,,,0,,,,1,,,1,0,6,,,,,0,0,0,1,1,1,,,0,,,0,0,0,0,0,0,,,,,,0,,0,0,,,6,0,0,0,0,0
Public Abstract Method,"org.apache.hadoop.yarn.api.records.QueueStatistics.setNumAppsCompleted",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,7,,,,0,,,,1,,,1,0,6,,,,,0,0,0,1,1,1,,,0,,,0,0,0,0,0,0,,,,,,0,,0,0,,,6,0,0,0,0,0
Public Abstract Method,"org.apache.hadoop.yarn.api.records.QueueStatistics.setNumAppsFailed",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,7,,,,0,,,,1,,,1,0,6,,,,,0,0,0,1,1,1,,,0,,,0,0,0,0,0,0,,,,,,0,,0,0,,,6,0,0,0,0,0
Public Abstract Method,"org.apache.hadoop.yarn.api.records.QueueStatistics.setNumAppsKilled",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,7,,,,0,,,,1,,,1,0,6,,,,,0,0,0,1,1,1,,,0,,,0,0,0,0,0,0,,,,,,0,,0,0,,,6,0,0,0,0,0
Public Abstract Method,"org.apache.hadoop.yarn.api.records.QueueStatistics.setNumAppsPending",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,7,,,,0,,,,1,,,1,0,6,,,,,0,0,0,1,1,1,,,0,,,0,0,0,0,0,0,,,,,,0,,0,0,,,6,0,0,0,0,0
Public Abstract Method,"org.apache.hadoop.yarn.api.records.QueueStatistics.setNumAppsRunning",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,7,,,,0,,,,1,,,1,0,6,,,,,0,0,0,1,1,1,,,0,,,0,0,0,0,0,0,,,,,,0,,0,0,,,6,0,0,0,0,0
Public Abstract Method,"org.apache.hadoop.yarn.api.records.QueueStatistics.setNumAppsSubmitted",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,7,,,,0,,,,1,,,1,0,6,,,,,0,0,0,1,1,1,,,0,,,0,0,0,0,0,0,,,,,,0,,0,0,,,6,0,0,0,0,0
Public Abstract Method,"org.apache.hadoop.yarn.api.records.QueueStatistics.setPendingContainers",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5,,,,0,,,,1,,,1,0,4,,,,,0,0,0,1,1,1,,,0,,,0,0,0,0,0,0,,,,,,0,,0,0,,,4,0,0,0,0,0
Public Abstract Method,"org.apache.hadoop.yarn.api.records.QueueStatistics.setPendingMemoryMB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,7,,,,0,,,,1,,,1,0,6,,,,,0,0,0,1,1,1,,,0,,,0,0,0,0,0,0,,,,,,0,,0,0,,,6,0,0,0,0,0
Public Abstract Method,"org.apache.hadoop.yarn.api.records.QueueStatistics.setPendingVCores",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,7,,,,0,,,,1,,,1,0,6,,,,,0,0,0,1,1,1,,,0,,,0,0,0,0,0,0,,,,,,0,,0,0,,,6,0,0,0,0,0
Public Abstract Method,"org.apache.hadoop.yarn.api.records.QueueStatistics.setReservedContainers",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5,,,,0,,,,1,,,1,0,4,,,,,0,0,0,1,1,1,,,0,,,0,0,0,0,0,0,,,,,,0,,0,0,,,4,0,0,0,0,0
Public Abstract Method,"org.apache.hadoop.yarn.api.records.QueueStatistics.setReservedMemoryMB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,7,,,,0,,,,1,,,1,0,6,,,,,0,0,0,1,1,1,,,0,,,0,0,0,0,0,0,,,,,,0,,0,0,,,6,0,0,0,0,0
Public Abstract Method,"org.apache.hadoop.yarn.api.records.QueueStatistics.setReservedVCores",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,7,,,,0,,,,1,,,1,0,6,,,,,0,0,0,1,1,1,,,0,,,0,0,0,0,0,0,,,,,,0,,0,0,,,6,0,0,0,0,0
Public Abstract Class,"org.apache.hadoop.yarn.api.records.QueueUserACLInfo",1,1,1,1,1,9,0,9,0,1,7,7,0,,1,0,,,,4,0,,,,5,5,0,0,0,5,,,,,,,62,,,,5,,,,25,,,20,4,32,,,,,,,,8,10,7,,,4,,,,,,,,,1,1,1,1,1,,1,0,,0,0,"1.28",1,1,1,1,1
Public Abstract Method,"org.apache.hadoop.yarn.api.records.QueueUserACLInfo.getQueueName",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,7,,,,0,,,,3,,,3,0,4,,,,,1,0,0,1,1,1,,,0,,,0,0,0,0,0,0,,,,,,0,,0,0,,,"1.33333",0,0,0,0,0
Public Abstract Method,"org.apache.hadoop.yarn.api.records.QueueUserACLInfo.getUserAcls",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,7,,,,0,,,,3,,,3,0,4,,,,,1,0,0,1,1,1,,,0,,,0,0,0,0,0,0,,,,,,0,,0,0,,,"1.33333",0,0,0,0,0
Public Static Method,"org.apache.hadoop.yarn.api.records.QueueUserACLInfo.newInstance",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,9,,,,0,,,,9,,,5,4,0,,,,,4,1,0,4,5,2,,,4,,,1,1,1,1,1,0,,,,,,0,,0,0,,,0,1,1,1,1,1
Public Abstract Method,"org.apache.hadoop.yarn.api.records.QueueUserACLInfo.setQueueName",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,,,,0,,,,3,,,3,0,0,,,,,0,0,0,1,1,1,,,0,,,0,0,0,0,0,0,,,,,,0,,0,0,,,0,0,0,0,0,0
Public Abstract Method,"org.apache.hadoop.yarn.api.records.QueueUserACLInfo.setUserAcls",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,,,,0,,,,3,,,3,0,0,,,,,0,0,0,1,1,1,,,0,,,0,0,0,0,0,0,,,,,,0,,0,0,,,0,0,0,0,0,0
Public Abstract Class,"org.apache.hadoop.yarn.api.records.RejectedSchedulingRequest",1,1,1,1,1,14,0,8,6,1,5,5,0,,1,0,,,,4,0,,,,5,5,0,0,0,5,,,,,,,64,,,,5,,,,16,,,11,4,43,,,,,,,,8,10,7,,,4,,,,,,,,,1,1,1,1,1,,1,0,,0,0,"2.6875",1,1,1,1,1
Public Abstract Method,"org.apache.hadoop.yarn.api.records.RejectedSchedulingRequest.getReason",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5,,,,0,,,,1,,,1,0,4,,,,,1,0,0,1,1,1,,,0,,,0,0,0,0,0,0,,,,,,0,,0,0,,,4,0,0,0,0,0
Public Abstract Method,"org.apache.hadoop.yarn.api.records.RejectedSchedulingRequest.getRequest",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5,,,,0,,,,1,,,1,0,4,,,,,1,0,0,1,1,1,,,0,,,0,0,0,0,0,0,,,,,,0,,0,0,,,4,0,0,0,0,0
Public Static Method,"org.apache.hadoop.yarn.api.records.RejectedSchedulingRequest.newInstance",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,14,,,,0,,,,8,,,4,4,6,,,,,4,1,0,4,5,2,,,4,,,1,1,1,1,1,0,,,,,,0,,0,0,,,"0.75",1,1,1,1,1
Public Abstract Method,"org.apache.hadoop.yarn.api.records.RejectedSchedulingRequest.setReason",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,,,,0,,,,1,,,1,0,4,,,,,0,0,0,1,1,1,,,0,,,0,0,0,0,0,0,,,,,,0,,0,0,,,4,0,0,0,0,0
Public Abstract Method,"org.apache.hadoop.yarn.api.records.RejectedSchedulingRequest.setRequest",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,,,,0,,,,1,,,1,0,4,,,,,0,0,0,1,1,1,,,0,,,0,0,0,0,0,0,,,,,,0,,0,0,,,4,0,0,0,0,0
Public Enum Type,"org.apache.hadoop.yarn.api.records.RejectionReason",0,0,0,0,0,0,0,0,0,1,3,3,0,,0,0,,,,2,2,,,,2,2,0,0,0,2,,,,,,,39,,,,0,,,,6,,,5,0,33,,,,,,,,0,1,1,,,0,,,,,,,,,0,0,0,0,0,,1,0,,,,"5.5",0,0,0,0,0
Public Implicit Method,"org.apache.hadoop.yarn.api.records.RejectionReason.valueOf",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
Public Implicit Method,"org.apache.hadoop.yarn.api.records.RejectionReason.values",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
Public Enum Type,"org.apache.hadoop.yarn.api.records.ReservationACL",0,0,0,0,0,0,0,0,0,1,3,3,0,,0,0,,,,2,3,,,,2,2,0,0,0,2,,,,,,,34,,,,0,,,,3,,,3,0,31,,,,,,,,0,1,1,,,0,,,,,,,,,0,0,0,0,0,,1,0,,,,"10.3333",0,0,0,0,0
Public Implicit Method,"org.apache.hadoop.yarn.api.records.ReservationACL.valueOf",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
Public Implicit Method,"org.apache.hadoop.yarn.api.records.ReservationACL.values",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
Public Abstract Class,"org.apache.hadoop.yarn.api.records.ReservationAllocationState",1,1,1,1,1,30,0,15,15,1,9,9,0,,1,0,,,,10,0,,,,11,11,0,0,0,11,,,,,,,180,,,,13,,,,52,,,44,8,115,,,,,,,,17,19,13,,,7,,,,,,,,,1,1,1,1,1,,1,0,,0,0,"2.21154",1,1,1,1,1
Public Abstract Method,"org.apache.hadoop.yarn.api.records.ReservationAllocationState.getAcceptanceTime",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,8,,,,0,,,,3,,,3,0,5,,,,,1,0,0,1,1,1,,,0,,,0,0,0,0,0,0,,,,,,0,,0,0,,,"1.66667",0,0,0,0,0
Public Abstract Method,"org.apache.hadoop.yarn.api.records.ReservationAllocationState.getReservationDefinition",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,8,,,,0,,,,3,,,3,0,5,,,,,1,0,0,1,1,1,,,0,,,0,0,0,0,0,0,,,,,,0,,0,0,,,"1.66667",0,0,0,0,0
Public Abstract Method,"org.apache.hadoop.yarn.api.records.ReservationAllocationState.getReservationId",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,8,,,,0,,,,3,,,3,0,5,,,,,1,0,0,1,1,1,,,0,,,0,0,0,0,0,0,,,,,,0,,0,0,,,"1.66667",0,0,0,0,0
Public Abstract Method,"org.apache.hadoop.yarn.api.records.ReservationAllocationState.getResourceAllocationRequests",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,12,,,,0,,,,4,,,4,0,8,,,,,1,0,0,1,1,1,,,0,,,0,0,0,0,0,0,,,,,,0,,0,0,,,2,0,0,0,0,0
Public Abstract Method,"org.apache.hadoop.yarn.api.records.ReservationAllocationState.getUser",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,8,,,,0,,,,3,,,3,0,5,,,,,1,0,0,1,1,1,,,0,,,0,0,0,0,0,0,,,,,,0,,0,0,,,"1.66667",0,0,0,0,0
Public Static Method,"org.apache.hadoop.yarn.api.records.ReservationAllocationState.newInstance",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,30,,,,0,,,,15,,,8,8,15,,,,,7,1,0,7,8,2,,,7,,,1,1,1,1,1,0,,,,,,0,,0,0,,,1,1,1,1,1,1
Public Abstract Method,"org.apache.hadoop.yarn.api.records.ReservationAllocationState.setAcceptanceTime",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,8,,,,0,,,,3,,,3,0,5,,,,,0,0,0,1,1,1,,,0,,,0,0,0,0,0,0,,,,,,0,,0,0,,,"1.66667",0,0,0,0,0
Public Abstract Method,"org.apache.hadoop.yarn.api.records.ReservationAllocationState.setReservationDefinition",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,10,,,,0,,,,4,,,4,0,6,,,,,0,0,0,1,1,1,,,0,,,0,0,0,0,0,0,,,,,,0,,0,0,,,"1.5",0,0,0,0,0
Public Abstract Method,"org.apache.hadoop.yarn.api.records.ReservationAllocationState.setReservationId",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,9,,,,0,,,,3,,,3,0,6,,,,,0,0,0,1,1,1,,,0,,,0,0,0,0,0,0,,,,,,0,,0,0,,,2,0,0,0,0,0
Public Abstract Method,"org.apache.hadoop.yarn.api.records.ReservationAllocationState.setResourceAllocationRequests",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,12,,,,0,,,,4,,,4,0,8,,,,,0,0,0,1,1,1,,,0,,,0,0,0,0,0,0,,,,,,0,,0,0,,,2,0,0,0,0,0
Public Abstract Method,"org.apache.hadoop.yarn.api.records.ReservationAllocationState.setUser",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,8,,,,0,,,,3,,,3,0,5,,,,,0,0,0,1,1,1,,,0,,,0,0,0,0,0,0,,,,,,0,,0,0,,,"1.66667",0,0,0,0,0
Public Abstract Class,"org.apache.hadoop.yarn.api.records.ReservationDefinition",1,1,1,1,1,11,0,11,0,1,6,6,0,,2,0,,,,12,0,,,,14,14,0,0,0,14,,,,,,,213,,,,15,,,,64,,,53,11,134,,,,,,,,22,25,17,,,10,,,,,,,,,1,1,1,1,1,,1,0,,0,0,"2.09375",2,2,2,2,2
Public Abstract Method,"org.apache.hadoop.yarn.api.records.ReservationDefinition.getArrival",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,9,,,,0,,,,3,,,3,0,6,,,,,1,0,0,1,1,1,,,0,,,0,0,0,0,0,0,,,,,,0,,0,0,,,2,0,0,0,0,0
Public Abstract Method,"org.apache.hadoop.yarn.api.records.ReservationDefinition.getDeadline",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,10,,,,0,,,,3,,,3,0,7,,,,,1,0,0,1,1,1,,,0,,,0,0,0,0,0,0,,,,,,0,,0,0,,,"2.33333",0,0,0,0,0
Public Abstract Method,"org.apache.hadoop.yarn.api.records.ReservationDefinition.getPriority",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,13,,,,0,,,,3,,,3,0,10,,,,,1,0,0,1,1,1,,,0,,,0,0,0,0,0,0,,,,,,0,,0,0,,,"3.33333",0,0,0,0,0
Public Abstract Method,"org.apache.hadoop.yarn.api.records.ReservationDefinition.getRecurrenceExpression",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,21,,,,0,,,,3,,,3,0,18,,,,,1,0,0,1,1,1,,,0,,,0,0,0,0,0,0,,,,,,0,,0,0,,,6,0,0,0,0,0
Public Abstract Method,"org.apache.hadoop.yarn.api.records.ReservationDefinition.getReservationName",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,11,,,,0,,,,3,,,3,0,8,,,,,1,0,0,1,1,1,,,0,,,0,0,0,0,0,0,,,,,,0,,0,0,,,"2.66667",0,0,0,0,0
Public Abstract Method,"org.apache.hadoop.yarn.api.records.ReservationDefinition.getReservationRequests",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,9,,,,0,,,,3,,,3,0,6,,,,,1,0,0,1,1,1,,,0,,,0,0,0,0,0,0,,,,,,0,,0,0,,,2,0,0,0,0,0
Public Static Method,"org.apache.hadoop.yarn.api.records.ReservationDefinition.newInstance",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,15,,,,0,,,,15,,,7,8,0,,,,,8,1,0,8,9,2,,,8,,,1,1,1,1,1,0,,,,,,0,,0,0,,,0,1,1,1,1,1
Public Static Method,"org.apache.hadoop.yarn.api.records.ReservationDefinition.newInstance",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,8,,,,0,,,,8,,,6,3,0,,,,,2,1,0,2,3,2,,,2,,,1,1,1,1,1,0,,,,,,0,,0,0,,,0,1,1,1,1,1
Public Abstract Method,"org.apache.hadoop.yarn.api.records.ReservationDefinition.setArrival",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,9,,,,0,,,,3,,,3,0,6,,,,,0,0,0,1,1,1,,,0,,,0,0,0,0,0,0,,,,,,0,,0,0,,,2,0,0,0,0,0
Public Abstract Method,"org.apache.hadoop.yarn.api.records.ReservationDefinition.setDeadline",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,10,,,,0,,,,3,,,3,0,7,,,,,0,0,0,1,1,1,,,0,,,0,0,0,0,0,0,,,,,,0,,0,0,,,"2.33333",0,0,0,0,0
Public Abstract Method,"org.apache.hadoop.yarn.api.records.ReservationDefinition.setPriority",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,13,,,,0,,,,3,,,3,0,10,,,,,0,0,0,1,1,1,,,0,,,0,0,0,0,0,0,,,,,,0,,0,0,,,"3.33333",0,0,0,0,0
Public Abstract Method,"org.apache.hadoop.yarn.api.records.ReservationDefinition.setRecurrenceExpression",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,21,,,,0,,,,3,,,3,0,18,,,,,0,0,0,1,1,1,,,0,,,0,0,0,0,0,0,,,,,,0,,0,0,,,6,0,0,0,0,0
Public Abstract Method,"org.apache.hadoop.yarn.api.records.ReservationDefinition.setReservationName",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,11,,,,0,,,,3,,,3,0,8,,,,,0,0,0,1,1,1,,,0,,,0,0,0,0,0,0,,,,,,0,,0,0,,,"2.66667",0,0,0,0,0
Public Abstract Method,"org.apache.hadoop.yarn.api.records.ReservationDefinition.setReservationRequests",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,10,,,,0,,,,4,,,4,0,6,,,,,0,0,0,1,1,1,,,0,,,0,0,0,0,0,0,,,,,,0,,0,0,,,"1.5",0,0,0,0,0
Public Abstract Class,"org.apache.hadoop.yarn.api.records.ReservationId",2,2,2,2,1,13,0,11,1,2,9,9,0,,2,2,,,,9,2,,,,11,11,0,0,3,8,,,,,,,159,,,,14,,,,93,,,43,47,52,,,,,,,,37,53,22,,,34,,,,,,,,,6,6,6,6,6,,1,1,,100,100,"0.55914",15,15,15,15,11
Protected Abstract Method,"org.apache.hadoop.yarn.api.records.ReservationId.build",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,0,,,,1,,,1,0,0,,,,,0,0,0,1,1,1,,,0,,,0,0,0,0,0,0,,,,,,0,,0,0,,,0,0,0,0,0,0
Public Method,"org.apache.hadoop.yarn.api.records.ReservationId.compareTo",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,8,,,,0,,,,8,,,2,4,0,,,,,4,2,0,2,4,1,,,3,,,2,2,2,2,1,1,,,,,,0,,1,0,,,0,2,2,2,2,1
Public Method,"org.apache.hadoop.yarn.api.records.ReservationId.equals",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,16,,,,0,,,,15,,,3,12,1,,,,,4,6,1,7,13,2,,,11,,,6,6,6,6,6,5,,,,,,5,,1,5,,,"0.0666667",6,6,6,6,6
Public Abstract Method,"org.apache.hadoop.yarn.api.records.ReservationId.getClusterTimestamp",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,9,,,,0,,,,3,,,3,0,6,,,,,1,0,0,1,1,1,,,0,,,0,0,0,0,0,0,,,,,,0,,0,0,,,2,0,0,0,0,0
Public Abstract Method,"org.apache.hadoop.yarn.api.records.ReservationId.getId",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,10,,,,0,,,,3,,,3,0,7,,,,,1,0,0,1,1,1,,,0,,,0,0,0,0,0,0,,,,,,0,,0,0,,,"2.33333",0,0,0,0,0
Public Method,"org.apache.hadoop.yarn.api.records.ReservationId.hashCode",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,11,,,,0,,,,10,,,4,7,1,,,,,3,1,0,5,6,3,,,3,,,1,1,1,1,1,0,,,,,,0,,0,0,,,"0.1",1,1,1,1,1
Public Static Method,"org.apache.hadoop.yarn.api.records.ReservationId.newInstance",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,9,,,,0,,,,9,,,4,5,0,,,,,5,1,0,5,6,2,,,5,,,1,1,1,1,1,0,,,,,,0,,0,0,,,0,1,1,1,1,1
Public Static Method,"org.apache.hadoop.yarn.api.records.ReservationId.parseReservationId",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,27,,,,0,,,,19,,,5,11,8,,,,,5,5,1,5,9,2,,,8,,,4,4,4,4,1,1,,,,,,0,,1,0,,,"0.421053",4,4,4,4,1
Protected Abstract Method,"org.apache.hadoop.yarn.api.records.ReservationId.setClusterTimestamp",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,,,,0,,,,3,,,3,0,0,,,,,0,0,0,1,1,1,,,0,,,0,0,0,0,0,0,,,,,,0,,0,0,,,0,0,0,0,0,0
Protected Abstract Method,"org.apache.hadoop.yarn.api.records.ReservationId.setId",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,,,,0,,,,3,,,3,0,0,,,,,0,0,0,1,1,1,,,0,,,0,0,0,0,0,0,,,,,,0,,0,0,,,0,0,0,0,0,0
Public Method,"org.apache.hadoop.yarn.api.records.ReservationId.toString",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,9,,,,0,,,,9,,,3,6,0,,,,,6,1,0,4,5,2,,,4,,,1,1,1,1,1,0,,,,,,0,,0,0,,,0,1,1,1,1,1
Public Abstract Class,"org.apache.hadoop.yarn.api.records.ReservationRequest",3,3,3,3,3,13,0,13,0,2,5,5,0,,2,0,,,,11,0,,,,13,13,0,0,0,13,,,,,,,208,,,,17,,,,111,,,60,49,80,,,,,,,,42,62,26,,,42,,,,,,,,,9,9,9,9,9,,1,2,,0,0,"0.720721",16,16,16,16,15
Public Static Class,"org.apache.hadoop.yarn.api.records.ReservationRequest.ReservationRequestComparator",3,3,3,3,1,12,0,11,1,3,5,5,0,,0,1,,,,1,0,,,,1,1,0,0,0,1,,,,,,,20,,,,2,,,,17,,,8,7,1,,,,,,,,5,9,4,,,6,,,,,,,,,3,3,3,3,1,,1,1,,0,0,"0.0588235",3,3,3,3,1
Public Method,"org.apache.hadoop.yarn.api.records.ReservationRequest.ReservationRequestComparator.compare",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,12,,,,0,,,,11,,,3,6,1,,,,,5,4,1,4,7,2,,,6,,,3,3,3,3,1,0,,,,,,0,,1,0,,,"0.0909091",3,3,3,3,1
Public Method,"org.apache.hadoop.yarn.api.records.ReservationRequest.compareTo",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,16,,,,0,,,,16,,,6,9,0,,,,,5,3,0,5,8,3,,,7,,,3,3,3,3,3,3,,,,,,3,,2,3,,,0,3,3,3,3,3
Public Method,"org.apache.hadoop.yarn.api.records.ReservationRequest.equals",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,21,,,,0,,,,21,,,4,18,0,,,,,6,11,1,10,19,3,,,17,,,9,9,9,9,9,10,,,,,,10,,2,10,,,0,9,9,9,9,9
Public Abstract Method,"org.apache.hadoop.yarn.api.records.ReservationRequest.getCapability",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,8,,,,0,,,,3,,,3,0,5,,,,,1,0,0,1,1,1,,,0,,,0,0,0,0,0,0,,,,,,0,,0,0,,,"1.66667",0,0,0,0,0
Public Abstract Method,"org.apache.hadoop.yarn.api.records.ReservationRequest.getConcurrency",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,10,,,,0,,,,3,,,3,0,7,,,,,1,0,0,1,1,1,,,0,,,0,0,0,0,0,0,,,,,,0,,0,0,,,"2.33333",0,0,0,0,0
Public Abstract Method,"org.apache.hadoop.yarn.api.records.ReservationRequest.getDuration",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,10,,,,0,,,,3,,,3,0,7,,,,,1,0,0,1,1,1,,,0,,,0,0,0,0,0,0,,,,,,0,,0,0,,,"2.33333",0,0,0,0,0
Public Abstract Method,"org.apache.hadoop.yarn.api.records.ReservationRequest.getNumContainers",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,8,,,,0,,,,3,,,3,0,5,,,,,1,0,0,1,1,1,,,0,,,0,0,0,0,0,0,,,,,,0,,0,0,,,"1.66667",0,0,0,0,0
